Animal_ID,Found_Address
A718844,Springfever And Running Water in Austin (TX)
A742959,2501 Wickersham Ln in Austin (TX)
A742959,2501 Wickersham Ln in Austin (TX)
A742959,Parkside Lane And Glenn Springs Way in Austin (TX)
A742959,Parkside Lane And Glenn Springs Way in Austin (TX)
A669669,300 E 8Th in Austin (TX)
A725649,8500 Research Blvd in Austin (TX)
A735256,1802 Miriam Ave in Austin (TX)
A734602,Austin (TX)
A684511,1030 Norwood Park in Austin (TX)
A725552,Austin (TX)
A707297,Hokanson Rd And Peterson Rd in Del Valle (TX)
A679034,Austin (TX)
A702949,9706 Bilbrook Pl in Austin (TX)
A682803,1703 Olympus Dr in Austin (TX)
A668747,1130 Titian Dr in Austin (TX)
A726229,2201 Deadwood Dr in Austin (TX)
A692591,2211 Lawnmont Ave in Austin (TX)
A738667,Austin (TX)
A706630,Austin (TX)
A732513,3010 Shady Park Dr in Austin (TX)
A726447,13120 Lofton Cliff in Austin (TX)
A704507,Tillery And Cesar Chavez in Austin (TX)
A714162,Caldwell (TX)
A688079,4411 Spicewood Springs in Austin (TX)
A666063,5610 N Lamar Blvd in Austin (TX)
A696348,183 And Bolm Rd in Austin (TX)
A689451,2329 Benridge Trl in Austin (TX)
A703767,1310 Canterburry Street in Austin (TX)
A672647,507 E Cesar Chavez in Austin (TX)
A673988,Austin (TX)
A610733,7201 Levander Loop in Austin (TX)
A689227,1601 E Slaughter Ln in Austin (TX)
A710907,1201 W Live Oak in Austin (TX)
A685702,Pflugerville (TX)
A743233,5338 Thunder Creek Rd in Austin (TX)
A674442,6907 Bryn Mawr Dr in Austin (TX)
A674442,6907 Bryn Mawr Dr in Austin (TX)
A674442,3206 Hanover Ln in Austin (TX)
A674442,3206 Hanover Ln in Austin (TX)
A679219,Clawson  & Sylvan Glade in Austin (TX)
A696445,7500 Bluff Springs in Austin (TX)
A710879,Austin (TX)
A694846,21506 Ann Showers in Travis (TX)
A717046,9052 Galewood Dr #121 in Austin (TX)
A736012,4674 Priem Ln in Travis (TX)
A704178,Austin (TX)
A675624,6806 Breezy Hill Dr in Austin (TX)
A706864,Ih-35 And Wells Branch in Austin (TX)
A721147,Austin (TX)
A709626,6802 Aries Ln B in Austin (TX)
A719286,6806 Breezy Hill Dr in Travis (TX)
A375393,6219 Oakclaire Dr in Austin (TX)
A692615,5955 Ed Bluestein Blvd in Austin (TX)
A732331,Applegate And N Lamar Blvd in Austin (TX)
A703743,Austin (TX)
A700231,8718 Fm 812 in Austin (TX)
A689470,9300 Northgate in Austin (TX)
A737261,5309 Prock Lane in Austin (TX)
A703768,1310 Canterburry Street in Austin (TX)
A701031,Bolm in Austin (TX)
A727658,Austin (TX)
A686182,San Carlos And Kromer in Austin (TX)
A703823,1124 Rutland Dr in Austin (TX)
A699574,Dittmar /Manchaca in Austin (TX)
A671436,2210 E 9Th St Unit C in Austin (TX)
A681365,4600 Reyes St in Austin (TX)
A733521,Austin (TX)
A684114,4309 Acropolis in Austin (TX)
A684114,4309 Acropolis in Austin (TX)
A684114,Howard Ln And Dessau in Austin (TX)
A684114,Howard Ln And Dessau in Austin (TX)
A717022,Mansfield Dr And 620 in Austin (TX)
A685826,745 U.S. 183 in Austin (TX)
A739518,7600 Carver Ave in Austin (TX)
A671139,9400 Parmer Ln in Austin (TX)
A742470,8600 Brodie Lane in Austin (TX)
A714877,3002 Ellon Road in Del Valle (TX)
A680549,13001 Candlestick in Austin (TX)
A683948,1801 Wells Branch in Austin (TX)
A682022,12508 Esplanade in Austin (TX)
A712059,2209 Hancock Dr in Austin (TX)
A719240,5807 Wellington Dr in Austin (TX)
A710172,Austin (TX)
A714556,5252 Mission Cir in Travis (TX)
A722497,6502 S 1St St in Austin (TX)
A687018,8810 Clarewood Dr in Austin (TX)
A671374,12133 Metric Blvd in Austin (TX)
A701491,7007 Guadalupe St in Austin (TX)
A638239,Austin (TX)
A669925,Austin (TX)
A681398,802 S 1St St in Austin (TX)
A677621,1911 Willow Creek Dr in Austin (TX)
A739745,10020 Cow Creek Rd in Travis (TX)
A732904,6202 Granite Trl in Austin (TX)
A689691,800 Gardner in Austin (TX)
A733583,12034 Research in Austin (TX)
A674516,Johnny Weismuller in Austin (TX)
A719131,8105 Research Blvd in Austin (TX)
A673672,Austin (TX)
A688958,Volente Rd And 2769 in Travis (TX)
A704721,2117 E 8Th St in Austin (TX)
A730874,Austin (TX)
A681887,1109 Westlake Dr in Austin (TX)
A737399,Bull Creek in Austin (TX)
A737399,Bull Creek in Austin (TX)
A737399,Austin (TX)
A737399,Austin (TX)
A703582,100 Mopac Cirl in Austin (TX)
A692639,6101 Caroline Ln in Travis (TX)
A744651,1401 Rosewood in Austin (TX)
A683134,8702 Sparta Ln. in Austin (TX)
A673496,15800 Fm 969 in Austin (TX)
A694122,Austin (TX)
A731451,Terri Rd And Stassney in Austin (TX)
A735430,Austin (TX)
A735430,Austin (TX)
A735430,1156 W Cesar Chavez in Austin (TX)
A735430,1156 W Cesar Chavez in Austin (TX)
A713267,Evanston Ln And Longview Rd in Austin (TX)
A707316,Congress Ave & 3Rd Street in Austin (TX)
A714727,Austin (TX)
A515347,Austin (TX)
A702335,901 Crystal Creek Dr in Austin (TX)
A725729,Airport And Springdale in Austin (TX)
A735283,8812 Slayton Drive in Austin (TX)
A689405,500 E Cesar Chavez in Austin (TX)
A723062,Austin (TX)
A711843,2301 Bahama Rd in Austin (TX)
A724447,5810 Whitebrook in Austin (TX)
A728812,W 21St St in Austin (TX)
A599499,Austin (TX)
A689338,21506 Ann Showers in Travis (TX)
A719014,124 W Anderson Ln in Austin (TX)
A670349,17626 Panorama Dr in Travis (TX)
A741504,4600 Nuckols Crossing # 2305 in Austin (TX)
A682567,5603 Gloucester Ln in Austin (TX)
A682889,Springdale And Lyons in Austin (TX)
A683745,10701 South Ih35 in Austin (TX)
A711806,Springdale And 183 in Austin (TX)
A707506,3502 Needles Dr in Austin (TX)
A726801,Mckinney Falls Pkwy And Aspen Glenn Blvd in Austin (TX)
A664805,Capitol Drive/East in Austin (TX)
A703464,Oltorf And Douglass in Austin (TX)
A728034,1101 Walnut Creek Park Road in Austin (TX)
A667103,Austin (TX)
A744671,5105 Teri Rd in Austin (TX)
A717189,11607 Old Lockhart Rd in Travis (TX)
A703360,11610 Crosstimber Drive in Austin (TX)
A689828,2800 La Frontera Blvd in Round Rock (TX)
A704883,2600 Gracy Farms Lane in Austin (TX)
A642317,Blossom Bell And Jordan Lane in Austin (TX)
A666129,1111 Willow St in Austin (TX)
A738510,11436 Cotulla Drive in Austin (TX)
A687365,6921 Bennett in Austin (TX)
A678368,14620 N Ih 35 in Austin (TX)
A702625,Austin (TX)
A733739,1156 Cesar Chavez in Austin (TX)
A702633,Hwy 71 And Silvermine Dr in Austin (TX)
A723151,6800 Blk Shaw Rd in Travis (TX)
A737008,Austin (TX)
A673433,1150 Wells Rd in Travis (TX)
A673433,1150 Wells Rd in Travis (TX)
A673433,Austin (TX)
A673433,Austin (TX)
A696535,20708 Live Oak in Manor (TX)
A679654,7201 Levander Loop in Austin (TX)
A679654,7201 Levander Loop in Austin (TX)
A679654,7201 Levander Loop in Austin (TX)
A679654,Austin (TX)
A679654,Austin (TX)
A679654,Austin (TX)
A679654,Austin (TX)
A679654,Austin (TX)
A679654,Austin (TX)
A697599,5406 Samuel Huston in Austin (TX)
A669136,W Elizabeth/ 1St St in Austin (TX)
A701431,Mcneil And Parmer in Austin (TX)
A725048,2207 Riverside Farms Rd in Austin (TX)
A702585,2800 Leeds in Austin (TX)
A742023,Shreveport Dr & Garfield Ln in Austin (TX)
A728749,Willow Creek & E Oltorf in Austin (TX)
A743946,6101 Asa Drive in Austin (TX)
A668905,17Th St And Congress Ave in Austin (TX)
A696531,7201 Meadowood in Austin (TX)
A675349,1401 Valley Ridge Dr in Austin (TX)
A682830,Nuckols Crossing in Austin (TX)
A696096,13812 Lazy Ridge Dr in Pflugerville (TX)
A704744,1408 A Cool Shadow in Austin (TX)
A702349,Pearce Ln & Texas 130 Service Rd in Austin (TX)
A670896,13500 Alysheba in Austin (TX)
A678728,2304 Wirtz Ave in Austin (TX)
A683410,1006 E 7Th in Austin (TX)
A694016,Austin (TX)
A704543,Cullen Lane in Austin (TX)
A668238,Hwy 71/Brodie in Austin (TX)
A691463,Parmer And Harris Branch in Austin (TX)
A742792,1101 Grove Blvd in Austin (TX)
A742792,1101 Grove Blvd in Austin (TX)
A742792,1101 Grove Blvd in Austin (TX)
A742792,1101 Grove Blvd in Austin (TX)
A732812,7619 Scenic Brook in Austin (TX)
A734025,12225 Buzz Schneider Ln in Austin (TX)
A670356,102 E Rundberg Ln in Austin (TX)
A689018,Hwy 183 And Mcneil in Austin (TX)
A710551,6001 W Parmer Ln in Austin (TX)
A719506,Richmond And Hawk Cove in Austin (TX)
A731770,9707 Point Vista Pl in Austin (TX)
A708759,12001 Colt Drive in Travis (TX)
A732663,200 S Congress in Austin (TX)
A688583,201 E Parsons Rd in Manor (TX)
A706719,1931 E Ben White Blvd #300 in Austin (TX)
A693151,1600 Garden St in Austin (TX)
A676307,4513 Highland Terrace in Austin (TX)
A666621,2307 Ventura in Austin (TX)
A720377,11806 Tanglebriar Trl in Austin (TX)
A711223,Austin (TX)
A732784,7619 Scenic Brook in Austin (TX)
A700826,4932 Lexington Meadow Ln in Del Valle (TX)
A710740,7201 Levander Loop/Born In Shelter in Austin (TX)
A673203,1217 S Meadows in Austin (TX)
A673110,Travis (TX)
A691248,Pflugerville (TX)
A719393,5801 Ainez in Austin (TX)
A665362,911 Capitol Ct in Austin (TX)
A684458,8410 Beech Street in Austin (TX)
A680697,4017 Victory Dr Unit 123 in Austin (TX)
A669661,Wickersham And Oltolf in Austin (TX)
A723757,Austin (TX)
A734104,7104 Northeast Dr in Austin (TX)
A672720,12440 Alameda Trace in Austin (TX)
A700278,1704 Ridgemont in Austin (TX)
A698822,6308 Decker Ln in Travis (TX)
A667917,Slaughter And Onion Creek in Austin (TX)
A735046,Outside Jurisdiction
A719757,Austin (TX)
A730540,6900 Crystalbrook Dr in Austin (TX)
A730540,6900 Crystalbrook Dr in Austin (TX)
A730540,Hwy 71 And Ross Rd in Del Valle (TX)
A730540,Hwy 71 And Ross Rd in Del Valle (TX)
A681018,14307 Vandever in Travis (TX)
A664524,E Riverside in Austin (TX)
A678912,Austin (TX)
A708369,811 W Saint Johns Ave in Austin (TX)
A733871,1000 Creekbend Drive in Pflugerville (TX)
A669784,8425 Chick Pea Ln. in Austin (TX)
A705725,Terry-O Ln And E Ben White Blvd in Austin (TX)
A713362,2347 Douglas #1103 in Austin (TX)
A719973,11210 Renel Dr in Austin (TX)
A733403,9414 N Lamar Blvd in Austin (TX)
A695025,Colton-Bluff Springs Rd & Running Water Dr in Austin (TX)
A704590,Austin (TX)
A704806,5801 W Us Hwy 290 Service Rd in Austin (TX)
A676170,Travis (TX)
A676170,Travis (TX)
A676170,5513 Buffalo Pass in Austin (TX)
A676170,5513 Buffalo Pass in Austin (TX)
A686878,7310 Manchaca Rd in Austin (TX)
A731419,5365 Westminster Ave in Austin (TX)
A689446,9520 Quail Ct in Austin (TX)
A674469,1137 Gunter  #251 in Austin (TX)
A703670,Austin (TX)
A690893,Austin (TX)
A689091,12166 Metric Blvd in Austin (TX)
A699613,4404 E Oltorf St #204 in Austin (TX)
A716647,Austin (TX)
A730424,Outside Jurisdiction
A681678,I-35 E Avenue And Holly St in Austin (TX)
A681678,I-35 E Avenue And Holly St in Austin (TX)
A681678,Austin (TX)
A681678,Austin (TX)
A694838,21506 Ann Showers in Travis (TX)
A726439,7420 Thannas Way in Austin (TX)
A686929,Slaughter Lane & Lockhart Hwy in Austin (TX)
A710576,11900 Stonehollow Drive in Austin (TX)
A671937,Austin (TX)
A440082,35Th And Grooms St in Austin (TX)
A699270,2120 Grand Ave in Austin (TX)
A742657,505 Hardin Ct in Austin (TX)
A673191,8054 Exchange Dr in Austin (TX)
A683409,1006 E 7Th in Austin (TX)
A728479,Austin (TX)
A681979,Austin (TX)
A703800,1300 Fm 812 in Austin (TX)
A675077,Austin (TX)
A657360,1840 Burton Dr in Austin (TX)
A684015,20906 Delorio St in Manor (TX)
A683534,Sprinkle Rd And Criswell in Austin (TX)
A683534,Sprinkle Rd And Criswell in Austin (TX)
A683534,Austin (TX)
A683534,Austin (TX)
A727553,3303 Oak Alley in Austin (TX)
A688905,5915 Old Lockhart Road in Travis (TX)
A700410,Austin (TX)
A731149,9517 Dalewood Dr in Austin (TX)
A703202,Lemonwood And Driftwood in Austin (TX)
A739013,Justin Ln & Ryan Dr in Austin (TX)
A671381,9104 Quail Creek in Austin (TX)
A668580,Austin (TX)
A726287,3002 Ellon Rd in Austin (TX)
A738398,1703 E Martin Luther King Jr Blvd in Austin (TX)
A728371,2105 Stephen F Austin Dr in Austin (TX)
A702877,5107 Regency Dr in Austin (TX)
A698819,1907 W 42Nd St in Austin (TX)
A665087,Howard And Desa in Austin (TX)
A726325,1605 Future in Austin (TX)
A699787,5200 Knight in Austin (TX)
A666900,N 35 in Austin (TX)
A731257,Austin (TX)
A713766,1155 Brookswood Avenue in Austin (TX)
A673205,5808 Mckinney Falls Pkwy in Austin (TX)
A708087,1841 Wooten Park Drive in Austin (TX)
A725012,E Riverside Dr & Kirksey Dr in Austin (TX)
A698288,Austin (TX)
A744547,13320 in Manor (TX)
A677444,Austin (TX)
A733356,21327 Blake Manor Rd in Travis (TX)
A707012,1044 Norwood Park Blvd in Austin (TX)
A737105,1548 Farm To Market 685 in Travis (TX)
A687166,9604 Bock Rd in Travis (TX)
A671452,9312 Sprinkle Rd in Travis (TX)
A712136,Sawtooth Ln And Tree Line Dr in Austin (TX)
A704021,10300 Golden Meadow in Austin (TX)
A644541,1009 Ruth Ave in Austin (TX)
A671163,2301 S Congress # G in Austin (TX)
A665807,Austin (TX)
A696583,2305 Park Lane in Travis (TX)
A705490,N Lamar Blvd & W Caddo St in Austin (TX)
A699565,7301 North Fm 620 in Austin (TX)
A678145,2813 Castro St in Austin (TX)
A668562,7009 Twin Crest Drive in Austin (TX)
A682474,818 N Meadows Dr in Austin (TX)
A681515,1800 Patton Ln in Austin (TX)
A720557,500 E 7Th St in Austin (TX)
A713281,2809 Tradewind Dr in Travis (TX)
A695936,I-H-35 /Howard in Austin (TX)
A738131,715 S Exposition Blvd in Austin (TX)
A729699,12000 W Hwy 290 in Austin (TX)
A721616,517 Lightsey in Austin (TX)
A706166,1830 Simond Ave in Austin (TX)
A706327,Taft Ln And Alice Mae Ln in Austin (TX)
A738448,Del Valle (TX)
A690137,12120 Manchaca Rd in Travis (TX)
A700578,7500 S I H 35 in Austin (TX)
A726398,1206 Woodfield Dr in Austin (TX)
A684585,11537 Arbroath in Austin (TX)
A731887,Austin (TX)
A717760,5203 Stonegate in Austin (TX)
A676270,12403 Mellow Meadow Dr in Travis (TX)
A713825,7708 Lohman Ford in Lago Vista (TX)
A680475,Pebble Garden Lane And South Bay Lane in Austin (TX)
A734948,Austin (TX)
A734948,Austin (TX)
A734948,5105 Par Cove in Austin (TX)
A734948,5105 Par Cove in Austin (TX)
A740272,Georgian Dr (Near Ahs) in Austin (TX)
A666542,11801 Spring Hill Dr in Austin (TX)
A666542,11801 Spring Hill Dr in Austin (TX)
A666542,11410 January Drive in Austin (TX)
A666542,11410 January Drive in Austin (TX)
A744926,Austin (TX)
A693247,Springdale And Loyola in Austin (TX)
A693247,Springdale And Loyola in Austin (TX)
A693247,Pflugerville (TX)
A693247,Pflugerville (TX)
A556804,Austin (TX)
A556804,Austin (TX)
A674390,21606 Cherry Hollow Dr in Travis (TX)
A674390,21606 Cherry Hollow Dr in Travis (TX)
A674390,2150 Cypress Creek Road in Travis (TX)
A674390,2150 Cypress Creek Road in Travis (TX)
A741110,2300 West North Loop Blvd in Austin (TX)
A669853,Wolf Lane & Hwy 71 in Travis (TX)
A714870,6700 Krollton in Austin (TX)
A711453,2510 Lehigh Dr in Austin (TX)
A744437,500 W 15Th St in Austin (TX)
A693870,4917 S Congress in Austin (TX)
A743493,Cheviot Ln And Ellon Rd in Travis (TX)
A702577,South Ridge And Clawson in Austin (TX)
A707936,12407 Mossy Bark Trail in Austin (TX)
A718421,Austin (TX)
A728933,Lake Austin Blvd in Austin (TX)
A721408,130 Edgerock Dr in Del Valle (TX)
A727563,8000 Decker Lane in Austin (TX)
A729259,1302 Singleton in Austin (TX)
A671293,6403 Woodhue in Austin (TX)
A731862,S Pleasant Valley Rd And E St Elmo Rd in Austin (TX)
A617900,Cumberland Rd And Congress Ave in Austin (TX)
A677993,500 Mairo in Austin (TX)
A603736,12812 Briarcreek Loop in Travis (TX)
A684509,1800 21St St in Austin (TX)
A651386,2218 Pershing Dr in Austin (TX)
A692273,11901 Pavilion in Austin (TX)
A697208,6118 Fairway in Austin (TX)
A675888,4106 N. Lamar in Austin (TX)
A726792,7809 Nairn Dr in Austin (TX)
A714279,3621 W Slaughter Ln in Austin (TX)
A684103,6108 Wheless Cv in Austin (TX)
A696566,South 1St And Manchaca in Austin (TX)
A673460,12202 Ranch Road 620 N in Austin (TX)
A699047,Austin (TX)
A678127,7603 Clydesdale in Austin (TX)
A688934,4900 E Oltorf in Austin (TX)
A726231,21007 Hog Eye Rd in Manor (TX)
A699963,3301 Thompson St in Austin (TX)
A702645,10600 Old Lockhart Rd in Travis (TX)
A693413,6205 Thrugood Ave in Austin (TX)
A693413,6205 Thrugood Ave in Austin (TX)
A693413,6219 Thurgood Ave in Austin (TX)
A693413,6219 Thurgood Ave in Austin (TX)
A686812,Austin (TX)
A719346,Daisy Pth And Saddleback Rd in Austin (TX)
A715081,12138 North Lamar in Austin (TX)
A687040,1216 St Staislaws in Austin (TX)
A698648,S Interstate 35 Frontage Rd & W Slaughter Ln in Austin (TX)
A710889,1138 Poquito in Austin (TX)
A731681,11403 Clear Spring Ct in Leander (TX)
A629893,Mckinney Falls Pkwy & Aspen Glenn Blvd in Austin (TX)
A681481,11303 Randy Rd in Austin (TX)
A705204,5902 Blythewood Drive in Austin (TX)
A733174,5204 Ranch Rd 2222 in Austin (TX)
A698063,5708 Katydid Ln in Austin (TX)
A693669,11209 Metric Blvd in Austin (TX)
A739156,Whitewing Ave And Pollyanna Ave in Austin (TX)
A698860,1401 E. Rundberg Ln. #61 in Austin (TX)
A718006,Austin (TX)
A383036,Austin (TX)
A721305,2717 E 2Nd St in Austin (TX)
A723642,1900 South Of Capital Texas Highway in Austin (TX)
A713827,6600 Elm Creek Dr in Austin (TX)
A718412,Woodrow Ave And Houston Ave in Austin (TX)
A734412,7806 Persimmon Trail in Austin (TX)
A696011,120 Webberwood Way in Travis (TX)
A738173,1511 Faro Dr in Austin (TX)
A738082,6500 Sitio Delrio in Austin (TX)
A711110,4001 Prairie Ln in Austin (TX)
A667922,Parsons And Lexington in Manor (TX)
A726189,1701 Briarcliff Blvd in Austin (TX)
A721554,6711 Johnny Morris in Austin (TX)
A671519,Blair Way And S. 5Th St in Austin (TX)
A731542,11218 Bluff Bend Dr in Austin (TX)
A731542,11218 Bluff Bend Dr in Austin (TX)
A731542,Austin (TX)
A731542,Austin (TX)
A702049,Outside Jurisdiction
A680347,4407 Norwood in Austin (TX)
A714284,5800 Techni Center Dr in Austin (TX)
A725392,6205 Emerald Forest Dr in Austin (TX)
A737840,1202 Lily Ter. in Austin (TX)
A708930,2207 E 10Th St in Austin (TX)
A706635,Austin (TX)
A732522,1901 E Anderson Ln in Austin (TX)
A678207,3601 S Pleasant Valley Rd in Austin (TX)
A674584,Austin (TX)
A711792,2715 Santa Rosa in Austin (TX)
A696149,9723 Blocker in Austin (TX)
A696767,4909 Eastdake in Austin (TX)
A737191,9300 Northgate in Austin (TX)
A674216,1701 W Ben White Blvd in Austin (TX)
A665932,Travis (TX)
A712930,Austin (TX)
A675219,Elroy Rd in Travis (TX)
A743586,12730 Twin Creeks Rd in Travis (TX)
A744697,Manor (TX)
A675303,Manchaca & Ben White in Austin (TX)
A693404,9805 Bal Harbor in Travis (TX)
A716596,799 W Riverside in Austin (TX)
A680821,2317 S Pleasant Valley Rd in Austin (TX)
A700203,Austin (TX)
A670865,Austin (TX)
A690488,Labrador Cove And Foxhound Trail in Austin (TX)
A671521,1612 Larkwood Dr in Austin (TX)
A694104,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A720393,Austin (TX)
A698487,7627 Nez Perce Trace in Travis (TX)
A713352,1179 Oak Grove in Austin (TX)
A692091,Austin (TX)
A692091,Austin (TX)
A692091,Austin (TX)
A692091,12421 Turtleback Lane in Austin (TX)
A692091,12421 Turtleback Lane in Austin (TX)
A692091,12421 Turtleback Lane in Austin (TX)
A692091,3401 Red River in Austin (TX)
A692091,3401 Red River in Austin (TX)
A692091,3401 Red River in Austin (TX)
A697820,Wells Branch Pkwy & Thomas Sinclair Blvd in Austin (TX)
A690843,8601 Fireside Dr in Austin (TX)
A642671,Hwy 183  And Lamar  Blvd in Austin (TX)
A713849,Cameron Rd And 51St St in Austin (TX)
A734877,Showers Dr in Travis (TX)
A712617,9300 Northgate Blvd in Austin (TX)
A682536,Fm 1100 And Klaus Ln in Travis (TX)
A734984,4208 Duval Rd in Austin (TX)
A729581,327 Congress in Austin (TX)
